,activation,batch_size,features,input_keep_prob,layers_units,learning_rate,name,num_epochs,optimizer,output_keep_prob,patience,rnn_unit_type,sliding_decoder,sliding_encoder,state_keep_prob,variational_recurrent
1289,sigmoid,16,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.8,True
1290,sigmoid,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,18,0.8,True
1291,sigmoid,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.8,True
1292,tanh,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.95,True
1293,tanh,32,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.8,True
1294,tanh,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.95,True
1295,tanh,32,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.95,True
1296,sigmoid,32,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,30,0.95,True
1297,sigmoid,32,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,30,0.95,True
1298,sigmoid,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.95,True
1299,sigmoid,32,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.95,True
1300,sigmoid,16,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.95,True
1301,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,30,0.95,True
1302,tanh,16,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.95,True
1303,tanh,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,24,0.8,True
1304,tanh,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.95,True
1305,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.95,True
1306,tanh,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,30,0.8,True
1307,sigmoid,32,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.95,True
1308,sigmoid,32,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.95,True
1309,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.8,True
1310,sigmoid,16,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.95,True
1311,tanh,32,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,24,0.95,True
1312,tanh,32,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.95,True
1313,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.8,True
1314,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,24,0.8,True
1315,tanh,32,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.95,True
1316,sigmoid,32,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,30,0.95,True
1317,tanh,32,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
1318,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.95,True
1319,sigmoid,16,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.8,True
1320,sigmoid,32,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,24,0.95,True
1321,sigmoid,16,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.8,True
1322,tanh,16,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.8,True
1323,sigmoid,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,30,0.8,True
1324,sigmoid,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.95,True
1325,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.95,True
1326,sigmoid,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.8,True
1327,tanh,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
1328,tanh,16,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.95,True
1329,tanh,16,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.8,True
1330,sigmoid,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.95,True
1331,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.8,True
1332,sigmoid,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.95,True
1333,tanh,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
1334,tanh,32,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,30,0.8,True
1335,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.8,True
1336,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.8,True
1337,sigmoid,16,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
1338,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,24,0.95,True
1339,sigmoid,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.95,True
1340,sigmoid,32,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.95,True
1341,tanh,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.8,True
1342,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.95,True
1343,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.95,True
1344,sigmoid,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.8,True
1345,tanh,16,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.95,True
1346,sigmoid,32,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,18,0.8,True
1347,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.95,True
1348,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,30,0.8,True
1349,sigmoid,16,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
1350,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.95,True
1351,sigmoid,16,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.8,True
1352,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,24,0.95,True
1353,tanh,16,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.95,True
1354,tanh,16,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.95,True
1355,tanh,32,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.8,True
1356,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.95,True
1357,tanh,32,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.95,True
1358,sigmoid,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.95,True
1359,tanh,32,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.95,True
1360,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.8,True
1361,sigmoid,32,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.95,True
1362,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.95,True
1363,tanh,16,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.95,True
1364,tanh,16,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.95,True
1365,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
1366,sigmoid,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.95,True
1367,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.8,True
1368,tanh,16,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.95,True
1369,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.8,True
1370,tanh,32,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,30,0.8,True
1371,sigmoid,32,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.8,True
1372,sigmoid,32,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.8,True
1373,tanh,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.8,True
1374,sigmoid,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.95,True
1375,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,24,0.8,True
1376,tanh,32,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.95,True
1377,tanh,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
1378,tanh,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.95,True
1379,sigmoid,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
1380,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.95,True
1381,tanh,16,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.8,True
1382,sigmoid,32,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
1383,sigmoid,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
1384,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.95,True
1385,sigmoid,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,30,0.95,True
1386,tanh,16,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,24,0.95,True
1387,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.95,True
1388,sigmoid,16,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.8,True
1389,tanh,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,30,0.8,True
1390,sigmoid,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.8,True
1391,tanh,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,18,0.8,True
1392,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.95,True
1393,sigmoid,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.95,True
1394,sigmoid,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
1395,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.8,True
1396,tanh,16,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,24,0.8,True
1397,tanh,16,['meanCPUUsage'],0.95,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,24,0.8,True
1398,tanh,16,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.95,True
1399,sigmoid,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.8,True
1400,tanh,16,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
1401,sigmoid,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.8,True
1402,tanh,32,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.8,True
1403,tanh,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.95,True
1404,sigmoid,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.8,True
1405,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,30,0.95,True
1406,tanh,16,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.95,True
1407,tanh,16,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.95,True
1408,sigmoid,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,30,0.8,True
1409,tanh,32,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
1410,sigmoid,16,['meanCPUUsage'],0.95,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
1411,tanh,16,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,18,0.95,True
1412,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.95,True
1413,sigmoid,16,['meanCPUUsage'],0.95,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,30,0.95,True
1414,tanh,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.8,True
1415,tanh,32,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,18,0.95,True
1416,tanh,16,['meanCPUUsage'],0.95,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.8,True
1417,sigmoid,16,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.95,True
1418,sigmoid,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
1419,sigmoid,32,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,6,18,0.95,True
1420,tanh,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,30,0.8,True
1421,tanh,32,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
1422,tanh,16,['meanCPUUsage'],0.95,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,30,0.8,True
1423,sigmoid,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.95,True
1424,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.8,True
1425,sigmoid,16,['meanCPUUsage'],0.95,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,18,0.8,True
1426,tanh,32,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.95,True
1427,tanh,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,30,0.95,True
1428,sigmoid,16,['meanCPUUsage'],0.95,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,30,0.8,True
1429,tanh,16,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,24,0.8,True
1430,sigmoid,16,['meanCPUUsage'],0.95,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,24,0.8,True
1431,sigmoid,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
1432,tanh,32,['meanCPUUsage'],0.95,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,18,0.8,True
1433,tanh,32,['meanCPUUsage'],0.8,[32],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,24,0.95,True
1434,sigmoid,16,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,18,0.8,True
1435,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,6,24,0.95,True
1436,sigmoid,32,['meanCPUUsage'],0.8,"[8, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,30,0.8,True
1437,tanh,32,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,6,30,0.95,True
1438,tanh,32,['meanCPUUsage'],0.8,[16],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.95,True
1439,tanh,16,['meanCPUUsage'],0.8,[32],0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,2,24,0.95,True
1440,tanh,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,4,24,0.8,True
1441,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,30,0.8,True
1442,tanh,32,['meanCPUUsage'],0.8,"[16, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.8,True
1443,sigmoid,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,4,18,0.8,True
1444,tanh,16,['meanCPUUsage'],0.8,"[8, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,4,24,0.95,True
1445,sigmoid,32,['meanCPUUsage'],0.95,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.95,True
1446,sigmoid,32,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.8,20,lstm,2,18,0.95,True
1447,tanh,16,['meanCPUUsage'],0.8,"[32, 4]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,24,0.95,True
1448,sigmoid,16,['meanCPUUsage'],0.95,"[32, 8]",0.001,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,24,0.8,True
1449,tanh,16,['meanCPUUsage'],0.8,"[16, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.8,20,lstm,6,18,0.8,True
1450,sigmoid,32,['meanCPUUsage'],0.8,[16],0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,2,18,0.8,True
1451,tanh,32,['meanCPUUsage'],0.8,"[32, 8]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,rmsprop,0.95,20,lstm,2,18,0.8,True
1452,sigmoid,16,['meanCPUUsage'],0.95,"[32, 4]",0.005,data_resource_usage_5Minutes_6176858948.csv,2000,adam,0.95,20,lstm,4,30,0.95,True
